hours_coding,coffee_intake_mg,distractions,sleep_hours,commits,bugs_reported,ai_usage_hours,cognitive_load,task_success
1.9538862790330291,213,0,5.97771506684808,2,1,0.6425316429234623,2.8916482540593385,0
3.872544170865552,369,1,6.175381930759331,5,2,0.7310319070919119,2.969518078209047,0
2.237942420037507,198,5,10.022695800631878,3,1,0.3522194092169349,1.6011775376272164,0
5.110450949906374,522,1,9.446178546238492,8,0,0.7223829547826128,1.4621510760739114,1
4.614438490886202,475,3,8.866054546077178,0,0,0.6655464505546413,2.3175166960678975,1
4.1881735504784885,425,2,7.371321435720433,3,0,0.07397117677739642,3.5624759411759412,1
7.132515258194716,579,2,7.685818127618126,7,0,0.3570226025283618,3.36121566096316,1
2.7331419186667656,267,7,8.97081503738517,0,0,1.159447501339076,1.6648782970212523,0
2.2371775783627865,175,2,8.16697365678846,1,0,0.5539085950748452,3.5901685041160514,0
5.374697068902783,511,0,7.7495316949785495,6,1,0.26787022995492765,1.5482821059456864,1
2.635790094781518,288,1,9.707208576082316,0,1,0.3042885437236176,1.2953437575227085,0
4.8891299458248305,542,2,7.623212239634345,2,2,0.6975027602295206,2.8866042229411124,1
3.6967043383753713,347,1,6.773676477554479,3,2,0.5642390077018955,1.0815916315727432,0
5.712814800248348,465,4,8.347883814851938,6,2,0.9554099912267064,3.8506738420018944,1
6.734370849047452,572,1,6.947682482439832,5,1,0.2017921708949889,2.1683451667298557,1
7.068297924117588,591,0,8.402034476888552,3,0,1.2002749531834678,3.3447052335856715,1
3.0058540827804556,228,1,7.845661658874437,3,0,0.49366610348669315,1.837229109661332,0
1.83171365333036,160,1,9.587337345865167,2,0,1.224050732523817,3.310564669405671,0
2.3023264802155183,72,3,7.316374326772796,0,1,0.5156826758674373,4.223491082193562,0
1.9938517538384457,233,1,8.158940802021466,6,0,0.5899383769911996,1.0890925447071567,0
3.2816913899108595,343,2,6.654303991319564,5,1,0.419614441684523,4.025674605734108,0
1.3040754339787821,74,7,7.9973783476782065,2,0,0.3883667552411381,4.330999274910338,0
4.938991758595956,435,3,7.0322008234782345,2,0,0.3647339356063693,4.227390792514546,1
3.7213206759818793,327,2,6.150918510209255,4,2,0.2246453479058281,4.370448869975419,0
1.5706189574110965,160,4,7.393667231590866,1,0,0.4091201570052722,4.375619369802381,0
6.72378458470936,592,1,6.807554764366356,5,1,0.19896938162623007,2.139505843127336,1
2.3128635892343588,184,3,7.332677502220184,0,0,0.94866505111543,3.8811350435879306,0
5.527370524638782,589,1,9.488824482588027,5,0,0.8033015522823247,0.7910750359231984,1
3.09365135821275,278,2,7.190814723567612,5,0,0.8391466546971905,3.512679236357468,0
6.489111852970147,625,2,6.4092777162371,6,1,0.915132078096965,3.725002077352353,1
5.681015796656259,472,2,8.49019539917194,3,0,0.9504923444107936,1.0829579733041736,1
3.1078332554804655,338,3,9.372226971301403,4,0,0.3461132693602692,1.8610363254533098,0
3.9912195751178365,344,2,7.54207628793631,4,0,0.5845261651996336,3.9471314460176914,0
4.655347652845581,425,2,6.646177861728089,9,0,0.11965859677061647,3.524515028040312,1
2.0560531364971935,258,2,9.3727903336326,0,0,1.0726925354047776,0.8466390473755987,0
4.064893948585073,394,1,6.984893409681611,4,0,0.7311503494497288,3.7668507506877527,1
5.789201259096542,569,3,6.32547768923738,5,3,0.8311108263878396,3.6894059587122765,1
4.158477964656163,345,1,6.609123644812715,3,2,0.5302701035632368,0.9095820115823676,0
1.0252025288875768,63,7,8.045401031861818,2,0,0.39886758953115753,4.19039175508401,0
2.569771621923366,241,4,8.605575728186379,0,0,1.0608467813463733,2.616046628992913,0
5.075154592162639,525,3,7.764422003582787,5,0,0.8945453178818121,2.4428790678888985,1
3.9480891289843325,400,1,6.938251361884873,5,1,0.267128884343748,4.101291901915978,1
7.355472779925636,628,4,7.831296875489043,8,0,1.1695784129369204,3.673828317832335,1
3.9721689475425572,336,1,6.592655297716993,3,2,0.5476623211757695,1.0714471690663183,0
4.297289278845551,418,1,7.109004709398341,5,1,0.24489796694007562,3.9995002056566302,1
4.879200768955304,504,3,9.741725852608656,9,1,0.5373326451674922,1.2341434352158496,1
4.201047367705583,424,1,6.620853135701853,6,0,0.11364598009104072,3.257708395847067,1
5.403982879205067,539,2,7.753465169786133,2,2,0.7263740355875635,2.928741911659542,1
2.0301460546174783,227,1,8.50955236623982,6,0,0.563840606778695,1.011705435821923,0
5.469704266674436,591,1,9.346339599614513,5,0,0.8216712926822687,0.9285284838609107,1
6.736478956069849,576,1,7.196794092216345,8,0,1.1891331588934353,3.5183569110308683,1
6.432028045790833,587,2,8.73205698647484,6,1,0.7773794470968549,2.1052113406011896,1
4.120168184546026,390,2,6.752411002089994,5,0,0.6447725831029754,2.818208410105595,1
2.4270428409210036,264,2,7.384036901306555,1,0,0.7662855243246739,3.507796257790074,0
6.966385847061623,595,0,8.391504597222745,3,0,1.1740422549116605,3.2705577976212625,1
4.064739235190455,368,3,7.4358004139569935,3,1,1.1548356078337165,3.4339257036647277,0
7.841336028214705,592,1,8.040174157401964,11,0,0.4835142396728253,1.0755691638439002,1
4.103327236236281,351,4,8.509906808417526,3,0,1.2036427075609166,3.9092489310881504,0
5.2004879358687175,508,4,7.683149068332724,3,2,0.8878334319441488,4.22033593880962,1
3.7923693025544467,356,2,7.41985932637809,4,0,0.5595629578298302,3.947725798504827,0
3.725953516231466,381,4,7.189792959410316,6,0,0.3847344765415889,2.489535846855121,0
2.4836291045909955,325,1,9.627852142708466,3,0,0.8635423501210476,1.0533587477298636,0
5.3178649978954615,539,1,9.625584993858308,8,0,0.7964491684421721,1.5029487172219131,1
4.1895933529772575,414,2,6.706937221879956,5,0,0.6400449094294437,2.79255993322914,1
3.3705833164950767,386,4,10.054393267704699,4,0,0.8031731949163174,2.2716229369387775,0
4.82916802933289,489,2,6.974780523974787,5,0,0.31776673923746257,3.180401894270112,1
4.5694830562828335,431,1,9.64306519046898,7,0,1.155512313158093,1.0866936833090435,1
5.265153670882219,485,2,8.52713546091867,8,0,1.126425272261511,2.0260928286487645,1
2.6155356723730576,317,2,8.16637905846589,0,0,1.0731317421867517,0.8911987891257728,0
1.7477913773280511,190,4,7.275478845046439,1,0,0.43259732807495144,4.352051143843782,0
3.3656006822410527,339,2,6.840310912495242,5,1,0.40043559292179987,3.975220632263688,0
4.143831250007195,371,1,8.006036497425187,7,1,1.165702135937951,2.9860175294811593,1
8.544692211194297,595,2,7.486520445281529,5,0,1.050575282127208,2.0834451071544153,1
5.554217554630071,490,4,8.202199124705885,6,2,0.8964320201701979,3.9298491562851545,1
5.3672843445394225,559,6,7.483523278082988,6,1,0.6983123658282364,3.8217863978878936,1
3.5334507867790435,326,1,6.170748476325817,0,2,0.1736808671826669,3.507178781041683,0
5.152879131544891,533,3,9.584306576016111,9,1,0.5439760802272976,1.4710555909350942,1
3.8351999444984592,356,4,8.374952232501688,3,0,1.2213009593007857,3.872055639397349,0
7.024764135136026,596,4,8.844753379264814,5,0,0.6498710977625433,3.86306559729274,1
5.51827288716833,498,4,7.7206108008735965,3,2,0.8285575013260319,4.2527253667982965,1
2.5425740595242856,280,3,9.284964812906443,5,0,0.6647274087136076,3.5119809216655455,0
2.346885624114266,181,2,8.075348745415114,1,0,0.6906316452863386,3.655285196963837,0
5.157042148312973,539,6,7.481586351903323,6,1,0.7240500442419787,3.4870780296514154,1
2.3537442903398222,153,1,9.161419645170866,2,0,1.1825353632554403,3.255816564794063,0
7.502360908154641,581,1,7.784843927581411,6,0,0.8481949208827634,2.497609972228843,1
3.7421428552964398,371,4,7.164014325159885,6,0,0.3923806434412156,2.558010440126703,0
4.107232420370443,427,2,6.651830974708019,2,0,1.1858791696389552,2.8393347902002333,1
3.759164919653716,422,2,6.579988616450454,2,0,1.1968779968013203,2.7527745856398433,1
5.687284881496217,602,1,8.375913228396014,7,1,0.8390479478302405,2.1377137372206074,1
3.8908079312050696,425,2,8.741492571400645,5,0,0.5803989589335774,2.2344102878456633,0
2.334195264110548,268,2,7.6407816738230885,1,0,0.7715313515884334,3.6101281310722313,0
5.895443222503408,560,3,6.409100151542572,5,3,0.7460292829780899,3.3258497319926357,1
4.29581095337404,339,1,8.13719946056323,7,1,1.1874814553170423,2.8454988915351205,1
4.418244343830731,460,3,9.00489040823714,0,0,0.6573464209210722,2.2590311722686236,1
5.002830372727204,466,4,7.6707781709069645,2,0,0.24602692490339154,3.4241401182536624,1
3.5532395603357974,362,2,6.8669815655271735,5,1,0.4132882605371211,4.186214116467961,0
1.151256660879144,102,7,7.902110264077084,2,0,0.3859820517186914,4.158841251485099,0
5.479453959229076,582,1,8.47885181271584,7,1,0.8710201573368723,2.008670678295901,1
0.8190595384001813,195,2,7.814961015647791,0,1,0.5886556500020541,2.358601500984171,0
5.022091116919791,508,2,8.920431692750784,5,0,0.599590967753653,2.1511959691132865,1
4.979317107572936,536,1,7.884132513028249,1,1,0.521301536655559,1.450895775317486,1
0.7419207553390825,83,7,7.697867725627924,2,0,0.4093359613808349,4.382034358294822,0
2.4693862919321763,192,5,9.964582664491422,3,1,0.3553546166630707,1.6622134720601163,0
6.720469504797987,609,1,6.894115842236959,5,1,0.18648719645684297,2.0480801722213253,1
2.0815507759407974,179,2,8.185182903798015,1,0,0.6317790659727531,3.755376561069067,0
2.9116811509721874,316,4,8.50805289583506,1,0,0.39968997968021786,3.6850951639945992,0
3.4169281782710414,411,2,7.578411163125443,5,0,0.22741631333965542,2.9802213035521303,0
6.64215394105332,616,0,7.596886689183,4,1,0.6605475330795983,4.131063206991216,1
4.769893318183996,478,4,7.745238287370128,2,0,0.19967402665142653,3.453617216184064,1
3.2643491735570684,300,2,7.1210497981045355,5,0,0.8292934119175267,3.621715967460595,0
1.4298747751177476,208,2,7.700451967631794,0,1,0.5664135690506881,2.436855932260234,0
5.506269993336801,456,4,8.175914867190054,6,2,0.9365399262242792,3.870403536909983,1
4.518673916240851,466,2,7.003418784592705,2,0,0.18094197116434543,2.5181532349357423,1
1.901890386555553,322,2,9.07882339910902,3,0,0.44849710983066493,1.9277887308993977,0
3.7506848596860634,465,4,9.010180899898494,3,0,0.8592841657794305,1.7160438250672414,0
2.272781288583757,119,3,9.99835118848577,0,0,0.3789597715428809,2.877541252545702,0
3.7338365630784125,335,2,6.145996820666628,4,2,0.26151216103451413,4.268220553058086,0
6.584886512960097,600,1,6.9919588005420215,5,1,0.11421043785835626,2.124530459903483,1
4.781536781310723,416,1,9.597302090276411,7,0,1.1652508559449368,0.9128494055629542,1
3.8162758775911847,388,4,8.370180376147951,3,0,1.2321995059632112,4.01137852532128,0
4.262119897824744,403,2,6.391283853316672,5,0,0.6122774543580012,2.6888183574152236,1
4.353170431618621,404,2,6.488268807785037,5,0,0.6254862745457738,2.8865239516523875,1
5.593407543899263,501,2,8.273500668029111,3,0,0.9524877813072747,1.069762475276381,1
4.271554334038137,401,2,6.773041017827925,5,0,0.6176057211116832,2.793860431231794,1
6.678323610255363,602,2,7.761228894198521,7,0,0.307597127353799,3.0278747186913897,1
0.7253465983776454,172,2,7.955291533373194,0,1,0.5928042539577894,2.480030450611539,0
2.0540518108150096,231,0,5.914145889001589,2,1,0.6617076277848202,2.755373242638457,0
3.753738291928816,390,1,5.994697226385795,5,2,0.6354909715350021,2.846756186369777,0
2.1140523836343426,177,5,9.838092653405054,3,1,0.2964808522728225,1.629352689660234,0
5.510784116702198,534,1,9.615312340004275,8,0,0.8152090445975144,1.555347429777505,1
4.787332356339692,486,3,8.95018207552223,0,0,0.6957333565482506,2.3204683426997894,1
3.8286375864033366,427,2,7.288949242236653,3,0,0.00802035011779234,3.488072563990679,1
6.514559975915021,621,2,7.824974285668485,7,0,0.32696805379455685,3.0676958016792373,1
2.515558050889046,303,7,9.041657263394587,0,0,1.1515852469401322,1.7375502645965306,0
2.1957386950554683,169,2,7.966981898156528,1,0,0.5884148347754448,3.7430212520452786,0
5.21077496717309,536,0,7.785366695740025,6,1,0.22809254114987365,1.5787593538504976,1
3.0075294987836814,286,1,9.900242519623443,0,1,0.2670078340438337,1.0145951685679044,0
5.055014880526577,560,2,7.62809702412259,2,2,0.6950022828090257,2.991264761440574,1
4.281347332066512,354,1,6.6762508621061105,3,2,0.5653547519816042,1.0868989944867726,0
5.574458037401434,503,4,8.336664040772966,6,2,0.9543951240609608,3.751197866691227,1
6.856826556366908,599,1,6.564926866628457,5,1,0.18560991114539596,2.0388680877316014,1
6.8556854515551375,586,0,8.25051510502536,3,0,1.1764281223848911,3.2424762867907977,1
3.3470303028112918,236,1,8.02667833781919,3,0,0.4886311991197988,1.677916884334119,0
2.1242934289770496,155,1,9.314605975870842,2,0,1.1843932995599875,3.0824737909272533,0
2.50986599999028,61,3,7.473977206833054,0,1,0.4702920284378553,4.1917496627736375,0
2.14930408035267,217,1,8.208764529718573,6,0,0.5563769833726395,1.0470758232141195,0
3.5088415332268665,340,2,6.929954560960411,5,1,0.39299975681124133,4.032455136026447,0
1.2025106171453595,79,7,7.92764421619331,2,0,0.4214704435608256,4.204179614938544,0
4.657213747839474,434,3,6.999781420336881,2,0,0.38238209466854123,4.16725746114761,1
3.6928000183922567,320,2,6.2450567792423515,4,2,0.21062169159064234,4.245340498857246,0
1.7013494912327818,167,4,7.453808708744778,1,0,0.4167877463948064,4.27785874392509,0
6.684576976164777,616,1,6.9012996247449125,5,1,0.08954914207681015,2.2236747432952404,1
2.041341144358415,173,3,7.438705422843143,0,0,0.9094883359296912,4.044851792388057,0
5.586366086480659,603,1,9.287000375841444,5,0,0.8131959951123271,1.1433457630207748,1
3.359295759348377,309,2,7.3271286393775386,5,0,0.800073299055597,3.2706229261468627,0
6.481821553153139,612,2,6.364289484751887,6,1,0.8635982884820281,3.371360363474376,1
5.704686588194137,483,2,8.277177832107297,3,0,1.0056243257198811,1.1976363717182126,1
2.9049709182563905,340,3,9.426153512165104,4,0,0.3533782170085344,2.1544869382924245,0
3.812965449441572,352,2,7.58288619942801,4,0,0.6011623860333319,3.927305675730293,0
4.197788903947377,451,2,6.523941822293617,9,0,0.20075220797508336,3.6882574302578464,1
2.1745420889833484,300,2,9.195334269602482,0,0,1.1369685418251896,0.9380398091826788,0
4.213448332619923,376,1,6.782658153216277,4,0,0.7345812194123487,3.5186346803221764,1
5.871199668034041,537,3,6.487785137496373,5,3,0.7902621398438608,3.4796083919091356,1
3.783086145932225,364,1,6.798886112800372,3,2,0.5919570361412131,0.8886862524045134,0
1.266788882223418,66,7,8.017338995316543,2,0,0.34490996199987495,3.997650320457245,0
2.5152484669144544,267,4,8.780105422118027,0,0,1.0902314691465693,2.5844801131494366,0
5.380837962679859,487,3,7.420894905165129,5,0,0.8850880756148437,2.3364342035457746,1
3.8264386323619557,380,1,6.835112594092275,5,1,0.27393733523495856,4.064015346682712,1
7.597358136861809,585,4,7.6014504560458604,8,0,1.235931483034021,3.8956484705131675,1
3.944051731047472,363,1,6.92654657633402,3,2,0.5994017818095397,0.9033161344539768,0
3.8951761759455024,377,1,6.766253998448119,5,1,0.3139878471398105,4.125865904851243,1
5.1414464751654565,490,3,9.773973162871275,9,1,0.5327535682105329,1.2792539379303638,1
4.042646829174621,397,1,6.425886884830139,6,0,0.1529629254406028,3.201250875355584,1
5.02766183775345,520,2,7.798529058761552,2,2,0.7254221153201774,3.042175795937957,1
1.8274266308070168,209,1,8.389392161062819,6,0,0.5627356224166957,0.9840764070132527,0
5.695033390950184,583,1,9.20971683653104,5,0,0.8517522211592494,0.9854553907219378,1
6.271477272575021,585,1,7.186771724384788,8,0,1.1972609217274686,3.579732274026055,1
6.4248989985101135,557,2,9.055118605900844,6,1,0.7635915227241599,1.981140188734154,1
4.315869153469294,398,2,6.455003789589054,5,0,0.5986841345933028,2.8202200257964787,1
2.436240520648196,275,2,7.64242356119567,1,0,0.8181642487163922,3.5693634090036093,0
7.256425144497872,610,0,8.508794154397929,3,0,1.184299235196158,3.1264059037076772,1
3.272176649531695,340,3,7.534536767317494,3,1,1.18429624737608,3.454022206902409,0
7.788709126427425,614,1,8.082920843689104,11,0,0.4896326714473933,1.0034669755256003,1
3.864838895041513,369,4,8.458140956499399,3,0,1.2324459995957653,3.7579263900322055,0
5.427403363803716,497,4,7.5267702460155,3,2,0.7713903875007794,4.403900488155117,1
3.842214756829074,355,2,7.661088000353741,4,0,0.5454843428406175,3.940682005393426,0
4.040603915262015,366,4,7.240722413468662,6,0,0.4143621934726149,2.515744819434781,0
2.9159342994923296,332,1,9.68559971859223,3,0,0.9281678969353909,0.9649304910464369,0
5.225876007115769,522,1,9.57629299854755,8,0,0.7905777880400818,1.242620496221158,1
4.10719544982228,400,2,6.623592985096722,5,0,0.5161870879748449,2.897971193296835,1
3.536006679551095,358,4,9.876392496476344,4,0,0.7843172835363199,2.0868358821879864,0
4.695116800876337,469,2,7.073473755007045,5,0,0.34368591154322864,3.165245652309064,1
4.455700397075698,407,1,9.584244216742231,7,0,1.146743019581591,1.066589394573644,1
5.066059840970736,488,2,8.791332103471756,8,0,1.146941173526305,2.1018658227647906,1
2.358633430523236,340,2,7.9600611650726005,0,0,1.1559617192151288,1.0138155843314156,0
1.4416296582723103,161,4,7.416617025637243,1,0,0.367318349417516,4.1726960725936495,0
3.419950467592812,352,2,6.862979954552388,5,1,0.43296939270744883,4.070973606928242,0
4.373228698933382,374,1,7.8737924747874715,7,1,1.2293801889878722,2.8843793915362155,1
8.749821873618725,593,2,7.4467412801908655,5,0,1.0479558530749697,2.0055982674828807,1
5.543368490187717,529,4,8.09014797159615,6,2,0.9665420069780736,3.8615839063707873,1
4.916674144247792,577,6,7.476964214364363,6,1,0.7268940333957956,3.763448071100704,1
3.3175372363016353,347,1,6.313223764092994,0,2,0.1331834260789647,3.234700392565939,0
5.041624296541785,540,3,9.458242092978393,9,1,0.5537255408869938,1.46947957056478,1
3.884962954086519,364,4,8.26623128156325,3,0,1.2678005214834898,4.001467465729352,0
6.817281382923966,634,4,8.933166714390572,5,0,0.7123450147201118,3.8681555466401414,1
5.325622027666208,518,4,7.558118591601013,3,2,0.7970773438493332,4.362896453703828,1
2.57096810703832,302,3,9.258580423066016,5,0,0.524522853613876,3.565876072965126,0
2.0761974504699454,192,2,7.998507705042654,1,0,0.6641525703303113,3.6112585717140524,0
5.190843099681376,577,6,7.5084120269495145,6,1,0.7544472464969005,3.4382719364998056,1
2.2567477816470767,138,1,9.601066403789599,2,0,1.2216694462180218,3.1800071126954697,0
7.158845886890201,581,1,8.252014905841051,6,0,0.9090709411165656,2.395360719320581,1
3.692974306938574,360,4,7.27988315670422,6,0,0.3687162846288543,2.5883839263377113,0
3.768701308463037,424,2,6.620373747889304,2,0,1.1410510541810888,2.6524536992311845,1
3.8913971862806935,416,2,6.598441716389315,2,0,1.1910391801521096,2.5397887183832775,1
5.353276606268121,588,1,8.427946661379481,7,1,0.7974102224754452,1.9082203498240844,1
3.8971459212375623,435,2,8.610912177141785,5,0,0.4814000597723496,2.238647248007241,0
2.4071179353905894,293,2,7.465247451744108,1,0,0.7851767619656433,3.6731382509298047,0
5.468144830644275,593,3,6.279946829502953,5,3,0.8335580981514522,3.611430894067938,1
4.181699862408351,377,1,7.902487731411462,7,1,1.1655878880560644,2.9176891751328564,1
4.662503841251382,465,3,8.821959147985972,0,0,0.6524084283043913,2.1856645513151496,1
4.956752230123367,470,4,7.868675085608277,2,0,0.2585068298652003,3.2516423817227627,1
3.5550743141738677,353,2,7.120598303790283,5,1,0.3797015256225214,4.112247339515056,0
1.0419901273405168,85,7,7.824284543434369,2,0,0.39491491727467715,4.204140330654674,0
5.476817420558672,596,1,8.643111853646554,7,1,0.8342912877700848,1.9900262474854276,1
0.987080177153545,187,2,7.7241446754318535,0,1,0.5818519064119836,2.1711114992512632,0
5.06658191494402,483,2,8.882950875129632,5,0,0.5913914490262842,2.1653144233544186,1
5.373992116524129,531,1,7.789427303108341,1,1,0.5295770458598975,1.5591311995269201,1
0.986098263156172,85,7,7.868363646201913,2,0,0.42329138105361896,4.07931205430433,0
2.262581986201266,213,5,10.027843859865694,3,1,0.33809626211187827,1.477719831481523,0
6.247983344800212,594,1,7.064220361061357,5,1,0.22647842161787637,2.210915989844608,1
2.163641025025446,159,2,8.148789327533285,1,0,0.6475192381348257,3.78524752660273,0
2.9150894218332484,304,4,8.596145155510449,1,0,0.3253143529478346,3.6141299216403677,0
3.8249390875343763,411,2,7.781501176066618,5,0,0.19365904202297693,2.9290286301266275,0
6.045073923561027,592,0,7.659494821139097,4,1,0.6485762042743609,4.125644910490835,1
4.822835708357066,477,4,7.5716677976705595,2,0,0.20043753546404244,3.3372558270755204,1
3.4985129839455893,279,2,7.336829255903672,5,0,0.8725367358695556,3.5556176509541286,0
0.8411718953473544,152,2,7.858481417125178,0,1,0.6265635812371136,2.370992146079512,0
5.549643284382563,490,4,8.212622055365319,6,2,0.9533375349115554,3.8540360816247037,1
4.447695009644635,502,2,6.897105423695183,2,0,0.23808375456782332,2.4455652251433784,1
2.1857313169303954,347,2,9.135085452730182,3,0,0.45641397813424456,1.7406118256884706,0
3.5626963480958764,473,4,8.909754996841778,3,0,0.8628915864982328,1.7561706894633793,0
2.8942140136112413,100,3,10.03593217839733,0,0,0.3555417822195156,2.933180409096747,0
3.8366397531443033,330,2,6.021394225457516,4,2,0.14573187720070888,4.236731852499101,0
6.838784642815726,614,1,6.729599537224588,5,1,0.1239120416296812,2.020232740557279,1
4.841743828673879,408,1,9.56838295658218,7,0,1.1296497305791504,0.8575856525788234,1
3.8527865192773847,373,4,8.396727005495073,3,0,1.2009464752398997,4.042316492245395,0
4.578638509920965,383,2,6.8443181396509996,5,0,0.5894515363967399,2.7043910392153836,1
4.343997179241122,395,2,6.399626681119545,5,0,0.5782901146650679,2.840527046507647,1
5.7566859241747315,474,2,8.236339999895021,3,0,0.8971180983935383,1.1362413111171699,1
4.301110887875274,390,2,6.588198468367102,5,0,0.6038289748872623,2.716793808306434,1
6.677399967423421,574,2,7.821388692093671,7,0,0.28963291365041693,3.1870196309192296,1
1.2167185680962427,202,2,7.884903306129315,0,1,0.5529510641802309,2.3461792961550443,0
1.8159524441626833,187,0,6.265115416860071,2,1,0.6107849839348356,3.343318143217171,0
3.9919294932765177,399,1,6.107250220571152,5,2,0.7107606675472928,2.898383870475486,0
2.463412615890806,185,5,9.995217211239243,3,1,0.31858480402793415,1.634267523803948,0
5.671672707549399,535,1,9.65896040623552,8,0,0.769123526005855,1.32568545055513,1
4.565042064531428,476,3,8.89917159294675,0,0,0.6385554381141013,2.1067378377347974,1
3.7462151668257757,446,2,7.5332517017197596,3,0,0.03191237683161675,3.444664973151834,1
6.879624967639319,621,2,7.566990219537128,7,0,0.324707334546647,3.332785588778686,1
2.3432987196023483,275,7,9.108644062367189,0,0,1.122991436160516,1.706753302756119,0
2.060510490780781,182,2,8.185624249927676,1,0,0.6077172502796132,3.5148942515675756,0
5.294052279353882,528,0,7.76017464892333,6,1,0.2550995302541283,1.5013034379046344,1
3.075718062594018,288,1,9.872867757742787,0,1,0.2829361906297163,0.9447995438823547,0
4.920177759237648,527,2,7.5196730308109245,2,2,0.6774494565401362,2.9939777746945624,1
